1,2,3,4,5,6,7,8,9
24.830001831054688,23.73999786376953,24.209999084472656,18.98999786376953,28.06999969482422,24.68000030517578,22.900001525878906,19.5,21.409996032714844
0.0,-0.8800048828125,-1.7099990844726562,0.0,0.0,0.0,-1.80999755859375,-1.6299972534179688,-2.3899993896484375
7.25,12.510002136230469,11.540000915527344,10.819999694824219,13.3699951171875,12.80999755859375,14.770004272460938,11.400001525878906,13.930000305175781
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.640000008046627,1.1589999943971634,0.0,0.7690000236034393,0.7810000255703926,0.9020000025629997,0.31099998764693737,0.548000019043684
-3.098999984562397,-2.5279999151825905,-2.7120001167058945,-2.889999881386757,-2.998000055551529,-3.1560000106692314,-3.1860001161694527,-3.1229999978095293,-2.992999989539385
3.084000051021576,5.066999793052673,3.971000164747238,3.226000100374222,3.552000015974045,4.157999753952026,3.6879997849464417,4.11300003528595,4.174000024795532
-0.9039999842643738,-0.5239999890327454,-0.19199998676776886,-0.7440000176429749,-0.2539999932050705,-0.22800001502037048,-0.68299999833107,-0.6089999973773956,-1.4169999361038208
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.468999981880188,-0.4360000491142273,-0.5300000309944153,-0.44200003147125244,-0.4439999461174011,-0.5949999690055847,-0.5149999260902405,-0.5049999952316284,-0.43999993801116943
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5875,0.45420000000000005,0.461,0.29510000000000003,0.2566,0.40679999999999994,0.32639999999999997,0.47429999999999994,0.37110000000000004
-0.1563,-0.1743,-0.30689999999999995,-0.1466,-0.5154,-0.2433,-0.1977,-0.1989,-0.22529999999999997
19.0,32.0,32.0,32.0,32.0,32.0,32.0,23.0,32.0
15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0006196616484519246,0.0,0.0,0.0,3.0069423734013778e-05,0.0,9.385175733826745e-05,0.0
-0.011368491577855175,-0.00315302846000122,-0.007683033676399595,-0.0041980183550615335,-0.007719691496351072,-0.0061649804918450235,-0.007599956185541892,-0.012295454597757077,-0.014785492836453445
2.3587428620075457e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.019584736254907864,-0.009016144273538085,-0.025369146486451,-0.009718684297134406,-0.024321232442411578,-0.03082080447769836,-0.01883064610319357,-0.0237186265267173,-0.03581947851136541
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.004036676095933556,-0.003466754023813412,-0.008022305318093892,-0.0034517379794436476,-0.006668781982514638,-0.008849146752872739,-0.00640683286582433,-0.004701854374144054,-0.007383433136483042
0.10844550322219765,0.06907729877987202,0.1573480004078308,0.07091162041803094,0.13655034305363387,0.18542759357345437,0.1089728985918072,0.11580932892625506,0.1893490718115538
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.3404331779117934,-0.38090305917516765,-0.38389443055657446,-0.3814540529265146,-0.29343162114535204,-0.3435931497930452,-0.3818167328650548,-0.37954048255685546,-0.3360607623957592
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.7436901475888393,-0.7814345758296249,-0.772352594210087,-0.7814329419346526,-0.6962266352339146,-0.7318213761056088,-0.778729195614177,-0.7763152124874548,-0.72454905804055




1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0
1.0,0.5,0.3333333333333333,0.25,0.2,0.16666666666666666,0.14285714285714285,0.25,0.2222222222222222
