1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
0.08859855021060326,0.04287905816759796,0.08648529992769283,0.05169692941281112,0.0,0.03951859841351091,0.07548131431214467,0.09243851957580995,0.0,0.0,0.0,0.09315908148457264,0.10248473872009556,0.06375420376160079,0.043928288243338054,0.05962734803112646,0.08535528658871061,0.0723769079094887,0.056040626110826386,0.08849484671775554,0.09306480558198382,0.0,0.0,0.0795852562046,0.08253626452846752,0.0,0.1010732015570166,0.08393431544378616,0.05546684059711793,0.08261168525053852,0.0
0.0,0.0,0.0,0.0,-0.017658911991910164,-0.008349297638793773,0.0,0.0,-0.0046548071765581955,-0.010909709712959348,-0.014355017779376311,0.0,0.0,-0.006349178438989966,0.0,-0.005454854856479674,0.0,0.0,-0.01120603006007248,0.0,0.0,-0.027107134292385204,-0.0188778386923103,0.0,0.0,-0.015164493049556693,0.0,0.0,0.0,0.0,-0.014062762481351188
19.919998168945312,18.749998092651367,23.159998893737793,5.239999771118164,33.530000150203705,29.100001335144043,22.75,25.640000343322754,30.160001397132874,33.089999198913574,38.06999880075455,0.7899990081787109,15.930000305175781,22.890000343322754,13.720001220703125,21.019999504089355,5.459999084472656,9.569999694824219,30.6499981880188,9.659997940063477,15.479999542236328,45.879998207092285,35.47999978065491,11.569999694824219,18.84000015258789,37.71999979019165,23.090002059936523,9.009998321533203,7.849998474121094,17.95000171661377,34.059999853372574
-20.520000457763672,-8.85000228881836,-7.479999542236328,-14.279998779296875,-3.579998016357422,-15.329998016357422,-8.560001373291016,-23.720001220703125,-0.9699974060058594,-0.2999992370605469,0.0,-20.710002899169922,-30.10000228881836,-16.229999542236328,-18.289997100830078,-6.510002136230469,-18.56999969482422,-27.959999084472656,-14.890003204345703,-19.800003051757812,-18.18000030517578,-1.7600021362304688,-3.6199989318847656,-20.060001373291016,-17.169998168945312,-0.43000030517578125,-9.939998626708984,-19.700000762939453,-5.950000762939453,-10.119998931884766,0.0
11.5,20.94000244140625,9.770004272460938,16.12999725341797,14.300003051757812,23.519996643066406,23.360000610351562,7.200004577636719,11.169998168945312,11.540000915527344,12.720001220703125,8.05999755859375,12.30999755859375,7.05999755859375,8.769996643066406,12.0,3.779998779296875,20.949996948242188,21.919998168945312,0.0,5.129997253417969,4.089996337890625,6.959999084472656,5.599998474121094,16.389999389648438,11.129997253417969,21.790000915527344,13.480003356933594,9.80999755859375,22.44000244140625,9.089996337890625
-24.709999084472656,-1.8300018310546875,-11.319999694824219,-10.449996948242188,-5.569999694824219,-2.9300003051757812,-8.109992980957031,-21.980003356933594,-1.2600021362304688,0.0,-0.8799972534179688,-24.539993286132812,-19.850006103515625,-22.289993286132812,-19.080001831054688,-18.30999755859375,-26.389999389648438,-18.12000274658203,-9.050003051757812,-24.639999389648438,-21.270004272460938,-7.6100006103515625,-3.4799957275390625,-24.56999969482422,-2.9899978637695312,-1.7399978637695312,-6.589996337890625,-20.31999969482422,-14.760002136230469,-14.510002136230469,-0.8199996948242188
2.3199996948242188,9.230003356933594,8.319999694824219,4.959999084472656,8.400001525878906,9.049995422363281,5.5,7.719993591308594,6.970001220703125,8.239997863769531,6.659996032714844,7.319999694824219,6.6999969482421875,7.620002746582031,6.530006408691406,7.730003356933594,4.8600006103515625,7.3000030517578125,6.290000915527344,6.170005798339844,6.939994812011719,9.180000305175781,8.540000915527344,5.029998779296875,4.980003356933594,7.900001525878906,12.650001525878906,7.650001525878906,7.180000305175781,9.029998779296875,5.970001220703125
-4.159996032714844,0.0,0.0,-0.9099960327148438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.30999755859375,0.0,0.0,-0.12999725341796875,0.0,-0.6500015258789062,-0.8700027465820312,0.0,0.0,0.0,0.0,0.0,-1.8400039672851562,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.2299999818205833,0.4000000134110451,1.949000045657158,0.46699997782707214,0.9360000211745501,1.0100000351667404,0.6819999972358346,3.0470000952482224,0.7190000116825104,1.0720000453293324,1.5819999985396862,3.259999968111515,3.4800000190734863,3.682000055909157,3.0980001110583544,3.829999901354313,3.396000115200877,2.093999959528446,1.5029999800026417,3.335999947041273,3.6210000589489937,3.8039999902248383,1.6189999766647816,2.829999975860119,0.33299998939037323,0.9109999816864729,1.425999954342842,3.3489999771118164,3.0430000871419907,1.4530000165104866,1.0900000259280205
-1.4440000429749489,-2.114999942481518,-0.8370000272989273,-2.951000064611435,-1.266999987885356,-3.3199998885393143,-3.096999987028539,-0.2939999848604202,-0.10899999737739563,-0.04599999915808439,0.0,-1.515000008046627,-1.61899995803833,-0.48499999940395355,-0.4300000052899122,-1.052999995648861,-0.45600000210106373,-2.9329999908804893,-2.4020001105964184,-1.001999992877245,-0.39799999445676804,-0.030000001192092896,0.0,-0.8079999759793282,-2.065999910235405,-0.14299999363720417,-2.2470000237226486,-0.9850000143051147,-0.7979999929666519,-2.864999942481518,0.0
2.226000040769577,3.768000215291977,2.773000091314316,1.4729999601840973,4.380999892950058,3.8769999146461487,3.571000099182129,3.245000034570694,4.299999922513962,4.18999981880188,4.254000037908554,0.2829999625682831,1.8729998767375946,3.048999935388565,1.110999971628189,3.04599991440773,0.4700000137090683,2.3150001019239426,3.959999978542328,0.3479999899864197,1.7039999514818192,4.600000232458115,4.561999976634979,1.4420000314712524,3.231000065803528,4.842999815940857,3.2789999544620514,1.819999948143959,0.6990000307559967,2.7470000088214874,4.337999880313873
-3.6140001118183136,-1.2119999825954437,-2.1710000336170197,-2.0860000550746918,-0.722000002861023,-1.99099999666214,-1.8250000476837158,-3.9819999635219574,-0.08900000154972076,0.0,-0.23000001162290573,-3.1830000579357147,-3.3589999973773956,-3.0990000665187836,-3.821999877691269,-1.6399999558925629,-3.160999968647957,-4.325000002980232,-2.5000000596046448,-3.722000002861023,-3.1070000380277634,-0.007999986410140991,-0.5049999952316284,-3.697999954223633,-2.2339999675750732,-0.22200000286102295,-1.504000037908554,-3.2200000137090683,-0.8749999701976776,-2.1349999606609344,-0.16600000858306885
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02799999713897705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.5309999585151672,-0.5139999985694885,-0.46199995279312134,-0.4089999198913574,-0.6080000400543213,-0.5109999179840088,-0.4359999895095825,-0.45500004291534424,-0.5410000085830688,-0.6110000014305115,-0.5880000591278076,-0.5350000262260437,-0.6019999384880066,-0.31699997186660767,-0.40400004386901855,-0.4750000238418579,-0.5099999904632568,-0.4609999656677246,-0.48100000619888306,-0.5770000219345093,-0.48899996280670166,-0.9809999763965607,-0.7219999730587006,-0.5020000338554382,-0.4139999747276306,-0.6470000147819519,-0.4200000762939453,-0.5360000133514404,-0.4449999928474426,-0.41899996995925903,-0.5920000076293945
0.0726,0.6299999999999999,0.0804,0.1488,0.0588,0.11069999999999999,0.12299999999999998,0.0744,0.051,0.1362,0.17159999999999997,0.0783,0.0741,0.5108999999999999,0.07559999999999999,0.44309999999999994,0.0807,0.1437,0.041699999999999994,0.0783,0.0996,0.5556,0.1626,0.07319999999999999,0.1323,0.09419999999999999,0.11489999999999999,0.0588,0.0642,0.1323,0.04529999999999999
-0.07859999999999999,-0.09749999999999999,-0.060599999999999994,-0.14129999999999998,-0.2541,-0.0933,-0.09119999999999999,-0.05159999999999999,-0.16979999999999998,-0.025199999999999997,-0.0255,-0.0687,-0.11399999999999999,-0.2505,-0.4785,-0.06359999999999999,-0.0288,-0.15209999999999999,-0.282,-0.09359999999999999,-0.0612,-0.38549999999999995,-0.030299999999999997,-0.028199999999999996,-0.11579999999999999,-0.23399999999999999,-0.1113,-0.04769999999999999,-0.0402,-0.0948,-0.26549999999999996
0.19709999999999997,0.1311,0.15059999999999998,0.1782,0.12569999999999998,0.1329,0.16199999999999998,0.14429999999999998,0.1308,0.1161,0.16049999999999998,0.1518,0.20729999999999998,0.10079999999999999,0.1545,0.1083,0.1926,0.17009999999999997,0.13499999999999998,0.213,0.1644,0.036599999999999994,0.0705,0.23189999999999997,0.1911,0.1386,0.16979999999999998,0.14639999999999997,0.1386,0.14909999999999998,0.13379999999999997
-0.12209999999999999,-0.06269999999999999,-0.058199999999999995,-0.053099999999999994,-0.43229999999999996,-0.0852,-0.0741,-0.0648,-0.39569999999999994,-0.0876,-0.0663,-0.0624,-0.09989999999999999,-0.3585,-0.0375,-0.07319999999999999,-0.05909999999999999,-0.0915,-0.33899999999999997,-0.12269999999999999,-0.10049999999999999,-0.4629,-0.11309999999999999,-0.07529999999999999,-0.0654,-0.42569999999999997,-0.07079999999999999,-0.07859999999999999,-0.0573,-0.05039999999999999,-0.4296
20.0,32.0,13.0,32.0,32.0,32.0,16.0,19.0,32.0,32.0,32.0,16.0,20.0,17.0,32.0,14.0,13.0,32.0,22.0,15.0,17.0,32.0,32.0,17.0,13.0,32.0,13.0,17.0,32.0,11.0,32.0
15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,3.0,3.0,3.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,3.0,3.0,15.0,15.0,3.0,15.0,15.0,15.0,15.0,3.0
0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0
0.0,0.0010088277168566612,0.0,0.0,0.00656236173775078,0.003987010092115675,0.0,0.0,0.002936357799479636,0.004791433758506047,0.0055976661659528915,0.0,0.0,0.003361022740979866,0.0,0.0031775323156269797,0.0,0.0,0.004751388323710873,0.0,0.0,0.009177177452848864,0.006748093747433737,0.0,0.0,0.005863022870309403,0.0,0.0,0.0,0.0,0.005496065269608066
-0.018165556158613275,-0.0077844326774611505,-0.017031821798044022,-0.010427320020138436,0.0,-0.006395554434148992,-0.015303159833770633,-0.01943401222888219,0.0,0.0,0.0,-0.01996987438261852,-0.0218147253883694,-0.012579237140209226,-0.009175938532986747,-0.011066811745822969,-0.017798609504842272,-0.014324906430484785,-0.009554031655862799,-0.018728051635036116,-0.019731286231203404,0.0,0.0,-0.01603226531620497,-0.01728780102118467,0.0,-0.021126092857255946,-0.017470568271197875,-0.011654941965770549,-0.01702679968043498,0.0
0.0021548408647367734,0.002573774247343341,0.001521216152835403,0.0013865685814999917,0.002568712321872224,0.002711047119202503,0.00200935256286483,0.0017843192942207375,0.0027513255379136847,0.0029440313497335335,0.002112477084516562,0.001751994427032444,0.0010220922409472366,0.0028286582888792933,0.0024166129414436854,0.0028960409345932248,0.002455513231201356,0.0017800994203162057,0.002843223947955109,0.001498840846228533,0.0016230949651314108,0.0,0.0,0.001656159299110005,0.0014755793850628751,0.0021904445610917977,0.0015173135655891512,0.0012257852192592011,0.001527858128746784,0.0010180859887250482,0.0021581784009250815
-0.020049401289994717,-0.010509385738050603,-0.02029950530428104,-0.007179767261616843,-0.003040561099771577,-0.01337215342160486,-0.018889118143367967,-0.02145438069670591,0.0,0.0,0.0,-0.019097991058216968,-0.020934785326877647,-0.018064387816706884,-0.008333109656529336,-0.01619005666260498,-0.019719768706346785,-0.015263704061657501,-0.019235094626496252,-0.016597877037362208,-0.020952286596382153,-0.0017086718811197277,-0.0020503197649404115,-0.018713556897091532,-0.018691083722866264,0.0,-0.021484912783066246,-0.02090198160075707,-0.009280329276944888,-0.01907664823027444,0.0
0.0,0.0,8.101735271986987e-05,0.0,0.0,0.0,0.0,0.0004426024458814015,0.0,0.0,0.0,0.0004769799580753298,0.0024500890688351484,0.0,0.0,0.0,0.0,0.0,0.0,0.001609977029028875,0.0015489485698190197,0.0,0.0,0.0,0.00039104371451648134,0.0,0.0010152487443664815,0.0002950848317085364,0.0,0.00030839324256753953,0.0
-0.0016155542439289516,-0.001986811597051663,-0.0011704605187329853,-0.0009725713212494491,-0.003151988041354359,-0.004191338352861118,-0.002074391940289244,-0.0015818978522200156,-0.002821633784907296,-0.0027950156428375728,-0.002474290353757458,-0.0007018599437716988,-0.0007876331517784885,-0.002900111161522223,-0.0017119002434908825,-0.0026312417953586187,-0.0015655669184632126,-0.0013197553178525556,-0.004158692595638669,-0.0008749083587825113,-0.0012100160389991177,-0.0025067458586596203,-0.002715323386441315,-0.0017184829319425443,-0.001306180147448821,-0.002964877156648116,-0.0008461588207007154,-0.0011025186802454678,-0.0010662985653060453,-0.0008873354192102667,-0.0018255463565086671
0.08344317306763256,0.06817739485381057,0.09111765378746525,0.05755151288667397,0.05052797057926563,0.076614876349147,0.0736659021647759,0.07666433541619543,0.03775935770218607,0.036087492871046345,0.031158895847558966,0.07082770239748709,0.0773490184332594,0.0787189782206189,0.056402243480640796,0.08190292270413228,0.07932131290167528,0.0747275898796031,0.09114042104142285,0.07205151489321636,0.07960496317019666,0.03543804317260913,0.03387645948976589,0.07512796331664696,0.06909110213819605,0.03649547693334834,0.08293536754574372,0.07120436792729225,0.054805967049096405,0.0706237599539489,0.027870434521544703
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.36615903356442325,-0.2952924966893671,-0.26701462159495515,-0.3803680021510407,-0.28963864000676054,-0.33088744537267034,-0.33271814162748814,-0.2737658232784099,-0.3296905445610048,-0.24638744310475724,-0.17031330706090542,-0.3176206982790031,-0.3105929001736365,-0.2600369329832293,-0.38043551615984206,-0.2608286674564234,-0.26478380164095305,-0.38070319292865007,-0.3643948831204067,-0.3468772776443304,-0.2953620354453106,-0.13087680662018542,-0.1816282313708505,-0.37940806489242207,-0.3744103363314154,-0.24274286488560848,-0.26854696583600746,-0.3682850589997738,-0.380403550718,-0.36818768678796276,-0.1212751860403043
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.7677284403758258,-0.7052432103507205,-0.673633835733478,-0.7808707222395874,-0.7003664016113271,-0.7385515634809787,-0.739571884788716,-0.6817579388159412,-0.7385965032149505,-0.6538913700334168,-0.5548799886837799,-0.7256910460758321,-0.7184748413995902,-0.6676360614000091,-0.7812103561769977,-0.66817663703402,-0.6723466669426734,-0.779866763707978,-0.7684930510554361,-0.7519782390458878,-0.7040482508455317,-0.49133436092322574,-0.5713340384430309,-0.7786590863142544,-0.7750541232297453,-0.649694047167782,-0.6755437245287412,-0.7699506937689524,-0.7809210854126882,-0.7697895498470417,-0.4740598660723537
-5.8739540671484125
0
6.706116870041745
0
1.0,1.0,2.0,2.0,2.0,2.0,3.0,4.0,4.0,4.0,4.0,5.0,6.0,7.0,7.0,8.0,9.0,9.0,10.0,11.0,12.0,12.0,12.0,13.0,14.0,14.0,15.0,16.0,16.0,17.0,17.0
1.0,0.5,0.6666666666666666,0.5,0.4,0.3333333333333333,0.42857142857142855,0.5,0.4444444444444444,0.4,0.36363636363636365,0.4166666666666667,0.46153846153846156,0.5,0.4666666666666667,0.5,0.5294117647058824,0.5,0.5263157894736842,0.55,0.5714285714285714,0.5454545454545454,0.5217391304347826,0.5416666666666666,0.56,0.5384615384615384,0.5555555555555556,0.5714285714285714,0.5517241379310345,0.5666666666666667,0.5483870967741935
