1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80
0.01810510785545949,0.02422626644219461,0.020493707689903662,0.019416661429160875,0.012364280630337898,0.019773120214761963,0.02169184255909551,0.010696268271035425,0.01855023792113908,0.017449331068608576,0.010024288812112037,0.01805649983924118,0.0008340061796512366,0.030865910535258667,0.019449066773306267,0.020048565639998905,0.0233760575904709,0.009692565466716818,0.02165176731101015,0.01581372405345194,0.010842092319690355,0.0214087272299186,0.019497674789524577,0.02419386109804922,0.01656671687273903,0.018550249905364247,0.011497869106540826,0.01305246276133376,0.011441591186382993,0.011757111859705294,0.0189553167071832,0.012267064597901278,0.01748173641275441,0.01462324710397489,0.016979441594273226,0.00416237297854094,0.012331875286192062,0.01208116530116099,0.0036276728159143623,0.013538542923517305,0.009125471944169572,0.016437095496157017,0.014080901005858237,0.00284227465248188,0.008121769139850965,0.002267523210219835,0.007044722879108178,0.018186121215823192,0.0153847846756201,0.01226705261367611,0.006996114862889868,0.0217242479032409,0.016906972986267643,0.013765380332535937,0.021902477296041667,0.023392260262543374,0.015424859923705458,0.017764839757706152,0.011360577826018847,0.016979453578498394,0.02718962970312555,0.015489670611996242,0.008186579828142193,0.014817691153072854,0.008154174483996357,0.01519035261074686,0.01222698934981592,0.01786206777436794,0.009910870107602499,0.010777281631399127,0.005983867306213142,0.00284227465248188,0.01254251002313822,0.007781513026322795,0.01297998216910301,0.009910858123377775,0.009514336073916052,0.010825889647617437,0.0034818487672594323,0.0020568764890489533
0.0,-7.246860800602661e-05,0.0,-0.00029931800124982644,0.0,0.0,0.0,0.0,0.0,0.0,-0.00029930601702510273,0.0,-0.0018701143281156796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0015946569186535697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.02466672425693872,0.03231025011839961,0.02282687409153583,0.018581518345197168,0.0,0.033444328506469834,0.022219443265879768,0.022492843383386862,0.03153848520925484,0.020200468885557932,0.021353402454145964,0.015117355098262397,0.0,0.030672444397521037,0.024540100534485187,0.03154791279951352,0.02157023703010008,0.02148538871777017,0.03208935049335748,0.013239794571823893,0.01608709940284392,0.03213111951189429,0.03219711903529321,0.024874131242633712,0.01589854759766629,0.036165009615036325,0.02000785203129274,0.014143545744593311,0.021409967995698942,0.019066390497487706,0.03993492079934313,0.01753635331854486,0.03096876474463439,0.050920051234373265,0.0367670715079349,0.0,0.023362949244208675,0.03094048197385746,0.0,0.03549694819873883,0.008641552936819341,0.023274035882790756,0.014934165834255886,0.0,0.021579664620358763,0.0,0.01372873177320244,0.02094395102392621,0.023047773716577957,0.021170213190139453,0.01492473824399676,0.03864057337687177,0.03409889728342019,0.01927786253227115,0.026281609748211476,0.030597023675450252,0.0284743458022807,0.02663449563687781,0.023904386938052635,0.02369291490326919,0.03008386875238278,0.02232314675872704,0.016317426618144726,0.026587357685583513,0.008937873283932252,0.03464976256752328,0.031242164862141486,0.03897460408502029,0.021236206321951556,0.013192656620529597,0.0013414853737656607,0.0,0.03666873694784467,0.022351429529503974,0.03257828769473603,0.03238567084047084,0.020040199851157237,0.03073843752933314,0.0026829707475308773,0.0
-0.00621719217536576,-0.0050831137872955345,-0.006056923140964621,-0.007502112007577999,-0.062280987787675546,-0.004494538142157278,-0.005605702692208059,-0.007017239855287016,-0.005073686197036409,-0.004283066107373834,-0.0009131787630280996,-0.0097190657833357,-0.01017972021393776,-0.0020661123316161323,-0.005162599558454328,-0.004541676093451574,-0.007464401646542385,-0.007939846208574242,-0.002856732421278707,-0.009930537818119145,-0.009841630848288041,-0.0042736385171151525,-0.0024378534007998276,-0.0056757544815218,-0.009775637716475938,-0.002550984483906671,-0.007873853076762138,-0.00861327655762878,-0.005958588580874835,-0.00799641175012722,0.0,-0.006570078064032092,-0.004320782859996264,0.0,0.0,-0.011940084608181856,-0.005111396558072023,-0.0052285926902664315,-0.010034241310966863,-0.00018318926400651137,-0.009366186286256184,-0.0041322246632318205,-0.009366186286256184,-0.010871999351923733,-0.00576060279385171,-0.010758868268817334,-0.010692875137005231,-0.005713464842557414,-0.0051814547389721355,-0.0067020643276562986,-0.009728499765181198,0.0,0.0,-0.010528541053516083,-0.00383590431611891,-0.0039961797421064205,-0.004626524405781485,-0.004075659121678843,-0.00530401341233766,-0.006456946980925693,-0.001981264019286222,-0.007186936479946837,-0.008387007999829166,-0.0056568993010039925,-0.01000595854018993,-0.00020204444452431858,-0.004701951519439085,-0.00044716179125492417,-0.008132463062839435,-0.004075659121678843,-0.010147378785660077,-0.011408074504596577,-0.0007057717773326644,-0.008494776541764892,-0.004353124288273946,-0.0037039180524947035,-0.007454974056283259,-0.0044191174200860495,-0.009728499765181198,-0.00975678253595813
0.00790958843753331,0.006591323697944462,0.0074302194413191636,0.00862864193185442,0.052562810434879426,0.006183860051162338,0.006950850445105017,0.007837683088101066,0.006831008196051425,0.005872270203623131,0.004458131664791587,0.010042780470686186,0.010474212567278762,0.0035473305719846415,0.006016080902487397,0.005944175553055375,0.008724515731097338,0.008293083634504539,0.004530037014223609,0.009946906671443267,0.010306433418603822,0.005752427954569539,0.004530037014223609,0.006831008196051425,0.009875001322011245,0.004410194765170017,0.009179916277500588,0.008173241385450947,0.006926881995294343,0.008700547281286442,0.0,0.008221178285072295,0.005920207103244479,0.0,0.003139866925202517,0.011984224905353225,0.006711165946997832,0.006327670750026604,0.009611348374093387,0.003163835375013413,0.009803095972579001,0.005081311359869778,0.009875001322011245,0.010953581563492909,0.0074302194413191636,0.011408982109896382,0.011001518463114257,0.007022755794537039,0.006831008196051425,0.008412925883558131,0.00973119062314698,0.0016777914867496246,0.0020852551335315272,0.0102345280691718,0.005320995857976962,0.0048416268617628155,0.005776396404380435,0.005848301753812457,0.006519418348512218,0.007813714638290392,0.00393082576895587,0.008149272935640273,0.009419600775607773,0.007310377192265571,0.009707222173336305,0.004002731118388114,0.005944175553055375,0.003211772274634761,0.00879642108052936,0.005752427954569539,0.009875001322011245,0.011408982109896382,0.0035712990217953156,0.008652610381665093,0.005632585705516169,0.005392901207408984,0.00862864193185442,0.005728459504758865,0.009803095972579001,0.010522149466900332
-0.02590989424537371,-0.03542536882022418,-0.025790051996320118,-0.027108316735908966,0.0,-0.029912625363761602,-0.029433256367547456,-0.022506374372253335,-0.027443875033258847,-0.015531555477337866,-0.009563411474471817,-0.023513049264302976,0.0,-0.03262106019237154,-0.025837988895941466,-0.026365294791777183,-0.026029736494427302,-0.020732709086261014,-0.028378644575876466,-0.017065536265223002,-0.014357101436613062,-0.017065536265223002,-0.02370479686278859,-0.030751521107136304,-0.021188109632664487,-0.02857039217436208,-0.02303368026808883,-0.01445297523585598,-0.020996362034178873,-0.021068267383610895,-0.02861832907398343,-0.013326458094752747,-0.020301276989668438,-0.032237564995400314,-0.025334651449916645,0.0,-0.015651397726391236,-0.017425063012383557,0.0,-0.02159557327944661,-0.011169297611789197,-0.020732709086261014,-0.017257283863708617,0.0,-0.017736652859922764,0.0,-0.015603460826769888,-0.022218752974524802,-0.01871935930216173,-0.01704156781541233,-0.01677791486749447,-0.029601035516222396,-0.021859226227364248,-0.020732709086261014,-0.020564929937586074,-0.02396844981070645,-0.01953428659572576,-0.020397150788911134,-0.020133497840993497,-0.01838380100481185,-0.025262746100484623,-0.022338595223578395,-0.015028218031312823,-0.019246665197997226,-0.008820389530340034,-0.022027005376039188,-0.019797939543643617,-0.02463956640540621,-0.015867113774687747,-0.005249090508544718,-0.0036911412708486857,0.0,-0.023129554067331748,-0.01737712611276221,-0.021907163126985596,-0.021236046532285835,-0.018503643253865443,-0.02291383801903546,-0.0011265171411032338,0.0
0.11369613771292553,0.10133181154309412,0.12235118328909134,0.12180974559524738,0.006588933244549899,0.08023039739129167,0.1190419201438,0.11389818215744985,0.09787451925177182,0.06792950771862594,0.03165823797609546,0.13611075446771692,0.03898658830992585,0.0965289688289186,0.12049653660067206,0.09154955853447055,0.11394532010874436,0.1143076335876696,0.09072122808377237,0.14475230740453604,0.11144147357613199,0.06434278579832564,0.07115798120908856,0.12141914934554565,0.1273520053987034,0.08645701715691612,0.12025678818669872,0.08169850648751042,0.12460840406053131,0.1281897634396605,0.08732305796864992,0.08857969503008545,0.08895143609926959,0.07305975945721577,0.07841346745549438,0.03796027846379113,0.10415619614450833,0.08320431955317797,0.038026271595603234,0.08693246171894797,0.10372788953377099,0.10308274834707931,0.1254367345112295,0.0385771368797061,0.10809986900256274,0.04170726941849212,0.14209761942778165,0.11794149345926397,0.11317355519959937,0.10256959342401206,0.13247282954703454,0.08849484671775554,0.10056410529145055,0.13065589961123725,0.09507435237204653,0.09411403565772392,0.09545552103148958,0.10791667973855601,0.10849989284252337,0.10424510950592603,0.09056095904937145,0.1339975041848065,0.12563877895575382,0.11565854655169394,0.10591119799758131,0.08487984202667875,0.09161961671537067,0.08022096980103277,0.1039016512075186,0.041005562690247466,0.1058734876365457,0.042003589765605254,0.10844332730097017,0.11965878495130156,0.09240617175594545,0.08877231188435086,0.09711218193288573,0.09439686336549036,0.06934641381446238,0.038826319275524934
0.0,0.0,0.0,0.0,0.0,-0.008207883784910663,0.0,0.0,-0.004960555113930232,-0.010702302727264135,-0.014764469209596065,0.0,0.0,-0.00635860602924887,0.0,-0.004730227898629202,0.0,0.0,-0.010613389365846215,0.0,0.0,-0.021346531498533494,-0.015936257958701683,0.0,0.0,-0.015258768952145507,0.0,0.0,0.0,0.0,-0.017032625985736294,0.0,-0.012406101579954809,-0.02445780885680171,-0.022716299643075644,0.0,-0.004979410294447817,-0.007360698153694667,0.0,-0.012462667121508009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01689657467302408,-0.020357932013434388,0.0,-0.008311587277758381,-0.012994677225093065,-0.008302159687499477,0.0,0.0,0.0,-0.013206149259876288,0.0,0.0,0.0,0.0,-0.01987586576766809,-0.0027341737479131822,-0.018430676901055154,0.0,-0.010358844428856484,0.0,0.0,-0.00970963819307702,0.0,-0.009634217471006012,-0.006034002911359249,0.0,-0.0016566609013963784,0.0,0.0
28.410000562667847,27.610000133514404,28.830000400543213,19.90999984741211,0.0,28.88999992609024,30.25,21.940000534057617,30.95000171661377,27.180000379681587,31.460000813007355,22.16999912261963,0.0,22.240001678466797,10.329999923706055,20.780000686645508,13.139999389648438,4.299999237060547,23.149999618530273,6.85999870300293,13.349998474121094,29.519999027252197,26.570000171661377,8.969999313354492,10.940000534057617,22.41999912261963,10.84000015258789,13.420000076293945,1.6599998474121094,5.430000305175781,25.90000057220459,11.279998779296875,28.139999389648438,31.510000705718994,25.49000072479248,0.0,20.179999351501465,22.41999912261963,0.0,26.020000457763672,11.670000076293945,13.329999923706055,2.1599998474121094,0.0,12.850000381469727,0.0,2.1700000762939453,9.670000076293945,11.210000991821289,14.720000267028809,0.0,27.939999103546143,31.94000007584691,16.850001335144043,19.569998741149902,19.6299991607666,28.730000019073486,12.960000991821289,12.269998550415039,12.219999313354492,22.33000087738037,1.5900001525878906,1.6199989318847656,11.739997863769531,0.0,25.34999942779541,10.190000534057617,28.380000591278076,19.059999465942383,19.590001106262207,2.010000228881836,0.0,18.880000114440918,0.0,14.879999160766602,9.139999389648438,0.2599983215332031,15.229999542236328,0.0,0.0
-21.610000610351562,-5.539999008178711,-6.1699981689453125,-14.240001678466797,0.0,-4.750001907348633,-13.319999694824219,-20.829999923706055,-13.629997253417969,-9.620000839233398,-16.819997787475586,-20.619998931884766,-29.589998245239258,-11.539997100830078,-16.830001831054688,-15.939998626708984,-18.920000076293945,-28.400001525878906,-19.53999900817871,-25.930002212524414,-29.690000534057617,-5.560001373291016,-11.760000228881836,-27.270002365112305,-16.209999084472656,-6.040000915527344,-25.549999237060547,-15.060001373291016,-16.869998931884766,-28.350000381469727,-8.539999008178711,-17.81999969482422,-8.020002365112305,-18.389997482299805,-15.200000762939453,-30.200000762939453,-28.46000099182129,-24.1299991607666,-28.67999839782715,-16.119998931884766,-24.89000129699707,-20.420000076293945,-25.149999618530273,-32.19999885559082,-32.78000068664551,-29.69999885559082,-32.310001373291016,-19.1200008392334,-21.149999618530273,-17.489999771118164,-26.619998931884766,-15.55000114440918,-20.969999313354492,-32.20999526977539,-14.90999984741211,-28.780000686645508,-26.450000762939453,-24.699996948242188,-20.76000213623047,-31.1200008392334,-22.540000915527344,-27.290000915527344,-29.360000610351562,-30.40999984741211,-30.27999496459961,-22.029998779296875,-22.360000610351562,-31.020000457763672,-28.559999465942383,-18.270000457763672,-25.589998245239258,-28.260000228881836,-30.03999900817871,-30.84000015258789,-31.369998931884766,-29.369998931884766,-22.459999084472656,-26.98000144958496,-30.270000457763672,-29.920000076293945
12.1300048828125,7.349998474121094,13.839996337890625,3.2300033569335938,0.0,29.099998474121094,8.540000915527344,16.43000030517578,4.689994812011719,10.050003051757812,9.120002746582031,1.0499954223632812,0.34999847412109375,9.629997253417969,0.6399993896484375,19.469993591308594,10.80999755859375,12.5,6.260002136230469,16.730003356933594,29.01000213623047,25.520004272460938,26.349998474121094,13.629997253417969,26.860000610351562,21.8800048828125,22.18000030517578,27.73999786376953,18.840003967285156,19.409996032714844,25.81999969482422,24.650001525878906,22.830001831054688,18.830001831054688,16.720001220703125,0.34999847412109375,25.37000274658203,21.100006103515625,0.0,19.779998779296875,20.95000457763672,11.969993591308594,16.87999725341797,1.0100021362304688,25.409996032714844,0.0,15.879997253417969,20.389999389648438,22.23999786376953,24.56999969482422,8.889999389648438,17.459999084472656,9.300003051757812,18.94000244140625,27.93000030517578,25.100006103515625,23.44000244140625,10.639999389648438,13.430000305175781,9.680000305175781,7.709999084472656,18.970001220703125,12.980003356933594,23.470001220703125,15.05999755859375,19.900001525878906,24.98999786376953,15.479995727539062,24.56999969482422,8.530006408691406,14.290000915527344,0.0,16.98999786376953,9.129997253417969,10.329994201660156,0.9399948120117188,8.230003356933594,5.339996337890625,3.5699996948242188,0.0
-27.290000915527344,-18.300003051757812,-11.810005187988281,-27.93000030517578,0.0,-5.6699981689453125,-19.899993896484375,-19.669998168945312,-26.160003662109375,-24.169998168945312,-16.479995727539062,-29.64000701904297,-6.970001220703125,-17.62000274658203,-29.030006408691406,-26.30999755859375,-19.459999084472656,-21.329994201660156,-21.269996643066406,-20.529991149902344,0.0,-2.2900009155273438,-16.69000244140625,-15.599998474121094,-15.25,-2.9799957275390625,-10.539993286132812,0.0,-10.090003967285156,-10.330001831054688,0.0,-4.3600006103515625,-3.2299957275390625,-10.850006103515625,-8.660003662109375,-4.510002136230469,-22.219993591308594,-13.17999267578125,-11.159996032714844,-3.1399993896484375,-20.830001831054688,-24.76000213623047,-21.910003662109375,-8.019996643066406,-15.400001525878906,-9.349998474121094,-17.089996337890625,-10.470001220703125,-19.490005493164062,-16.139999389648438,-19.280006408691406,-19.029991149902344,-20.770004272460938,-9.819999694824219,-2.8600006103515625,-6.879997253417969,-5.94000244140625,-18.469993591308594,-16.400009155273438,-14.710006713867188,-25.720008850097656,-12.990005493164062,-14.269996643066406,-12.760002136230469,-14.370002746582031,-13.849998474121094,-7.8300018310546875,-17.960006713867188,-4.569999694824219,-25.029991149902344,-15.6199951171875,-11.879997253417969,-10.840003967285156,-24.580001831054688,-23.850006103515625,-24.98999786376953,-29.720001220703125,-29.740005493164062,-23.6300048828125,-8.680000305175781
