1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
0.0,0.0,0.0,0.0,0.0,0.0,0.0014758938990075965,0.011009496579115652,0.004694494914843472,0.0075035868810910955,0.008053412650998348,0.010777057636433551,0.0009636764543216603,0.007691396838212461,0.005228975102600675,0.0,0.01171946839223964
-0.02522554142030542,-0.02847141108163087,-0.01833872085731847,-0.026482092693497328,-0.02930409698541625,-0.030711290260502178,-0.019176478266731745,0.0,-0.010632718614856707,0.0,-0.007128813801294487,-0.004921716322107139,-0.00028968068844548167,-0.0011609753417034518,-0.0115260352761547,-0.027299330858004345,0.0
0.0,0.0,0.0,0.001249057400303788,0.0,0.0,0.00026072929021886404,0.0,0.0,0.0,0.0,0.0008543448050895575,6.422350106610741e-05,0.0,0.0,0.0,0.0
-0.0012874999110830676,-0.0017788138887323002,-0.0021215297684946677,-0.0008159517579033881,-0.005394976168160148,-0.003747512059484759,-0.0012880060090326162,-0.0017598921132275236,-0.0033568404537923646,-0.0036582241445771713,-0.003946093733720679,-0.0010167226019468512,-0.0007665776242371525,-0.00342860695373598,-0.002353351405243842,-0.0030489821365095593,-0.002698260505574701
0.11684881963988956,0.1188731273203798,0.06605989389157985,0.09643336328050192,0.14445802722206322,0.11540871293102306,0.12045305779552849,0.043368549912667295,0.09347186916345851,0.04981339852581387,0.0866216939139643,0.08680973435474389,0.030748414704851387,0.06443469105033649,0.09513590688572365,0.12281248193595766,0.07703548907558985
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.2546972811047621,-0.24582206765740533,-0.2531735885024845,-0.35983811430130663,-0.26108954037025456,-0.2805392242145439,-0.25486611636725043,-0.2552900304448612,-0.3265631146694469,-0.2977493397404588,-0.24963613008586205,-0.36406658880298426,-0.17299915422358936,-0.2678297677637883,-0.30934439215143295,-0.2733825313934356,-0.27649802980506355
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.6560120844702314,-0.6459787898942382,-0.6606308236558888,-0.7598712858473623,-0.6621221333716544,-0.6849589245033371,-0.655233316620038,-0.6639082537644141,-0.7328650771333923,-0.7084643798559348,-0.6556288355840476,-0.7651211536011906,-0.5588676386439635,-0.6776876425275085,-0.7159496073087419,-0.6836031711052911,-0.6852131841536244
3.6286209509735268
-3.3482075992736338
-1.730258696201663
9.59784907625013
1.0,2.0,2.0,3.0,4.0,5.0,6.0,6.0,6.0,6.0,6.0,7.0,7.0,7.0,7.0,8.0,8.0
1.0,1.0,0.6666666666666666,0.75,0.8,0.8333333333333334,0.8571428571428571,0.75,0.6666666666666666,0.6,0.5454545454545454,0.5833333333333334,0.5384615384615384,0.5,0.4666666666666667,0.5,0.47058823529411764
